"","Player","Age","Team","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards","Season","Player.additional","College","height","weight","Pos_C","Pos_F","Pos_G","Pos_SG"
"1269","Bonzi Wells",0.461538461538462,"HOU",0.321428571428571,0.0120481927710843,0.47906976744186,0.245901639344262,0.272058823529412,0.411,0,0.0227272727272727,0.143,0.272727272727273,0.31981981981982,0.42,0.275333333333333,0.156862745098039,0.235772357723577,0.561,0.166666666666667,0.298245614035088,0.26875,0.094017094017094,0.3,0.135135135135135,0.350877192982456,0.366666666666667,0.21606648199446,NA,"06-07",NA,"Ball State",0.48,0.33920704845815,0,1,0,0
"1270","Eddie Jones",0.653846153846154,"2TM",0.75,0.493975903614458,0.567441860465116,0.229508196721311,0.242647058823529,0.422,0.226415094339623,0.265151515151515,0.351,0.145454545454545,0.13963963963964,0.5,0.342666666666667,0.0882352941176471,0.0975609756097561,0.787,0.0925925925925926,0.219298245614035,0.1875,0.145299145299145,0.366666666666667,0.0540540540540541,0.12280701754386,0.316666666666667,0.213296398891967,NA,"06-07",NA,"Temple",0.52,0.295154185022026,0,0,0,1
"1271","Carlos Arroyo",0.346153846153846,"ORL",0.845238095238095,0.0602409638554217,0.409302325581395,0.229508196721311,0.242647058823529,0.425,0.0377358490566038,0.053030303030303,0.275,0.236363636363636,0.265765765765766,0.443,0.292666666666667,0.176470588235294,0.186991869918699,0.795,0.0740740740740741,0.12280701754386,0.11875,0.239316239316239,0.166666666666667,0,0.228070175438596,0.3,0.213296398891967,NA,"06-07",NA,"Florida International",0.36,0.303964757709251,0,0,1,0
"1272","Tarence Kinsey",0.153846153846154,"MEM",0.55952380952381,0.144578313253012,0.455813953488372,0.237704918032787,0.231617647058824,0.457,0.0566037735849057,0.0757575757575758,0.283,0.236363636363636,0.243243243243243,0.488,0.319333333333333,0.156862745098039,0.16260162601626,0.796,0.111111111111111,0.12280701754386,0.125,0.0769230769230769,0.366666666666667,0,0.175438596491228,0.2,0.213296398891967,NA,"06-07",NA,"South Carolina",0.52,0.246696035242291,0,0,0,1
"1273","James Posey",0.461538461538462,"MIA",0.833333333333333,0.228915662650602,0.616279069767442,0.213114754098361,0.224264705882353,0.431,0.264150943396226,0.272727272727273,0.375,0.118181818181818,0.108108108108108,0.514,0.362,0.107843137254902,0.113821138211382,0.827,0.166666666666667,0.359649122807017,0.3125,0.111111111111111,0.333333333333333,0.0810810810810811,0.140350877192982,0.45,0.213296398891967,NA,"06-07",NA,"Xavier",0.6,0.370044052863436,0,1,0,0
"1274","Salim Stoudamire",0.230769230769231,"ATL",0.714285714285714,0,0.383720930232558,0.237704918032787,0.257352941176471,0.416,0.169811320754717,0.189393939393939,0.361,0.181818181818182,0.198198198198198,0.448,0.321333333333333,0.0980392156862745,0.0894308943089431,0.897,0.0185185185185185,0.0964912280701754,0.075,0.0854700854700855,0.1,0,0.157894736842105,0.233333333333333,0.213296398891967,NA,"06-07",NA,"Arizona",0.32,0.185022026431718,0,0,0,1
"1275","Linas Kleiza",0.153846153846154,"DEN",0.928571428571429,0.168674698795181,0.425581395348837,0.204918032786885,0.220588235294118,0.422,0.207547169811321,0.212121212121212,0.376,0.136363636363636,0.144144144144144,0.462,0.339333333333333,0.147058823529412,0.138211382113821,0.852,0.185185185185185,0.210526315789474,0.2125,0.0512820512820513,0.133333333333333,0.0540540540540541,0.175438596491228,0.416666666666667,0.210526315789474,NA,"06-07",NA,"Missouri",0.6,0.493392070484582,0,1,0,0
"1276","Darius Songaila",0.384615384615385,"WAS",0.428571428571429,0.0120481927710843,0.427906976744186,0.262295081967213,0.224264705882353,0.524,0,0.00757575757575758,0,0.290909090909091,0.27027027027027,0.529,0.349333333333333,0.117647058823529,0.121951219512195,0.852,0.222222222222222,0.210526315789474,0.225,0.0854700854700855,0.166666666666667,0.0810810810810811,0.210526315789474,0.466666666666667,0.210526315789474,NA,"06-07",NA,"Wake Forest",0.64,0.506607929515419,0,1,0,0
"1277","Dahntay Jones",0.307692307692308,"MEM",0.916666666666667,0.301204819277108,0.486046511627907,0.229508196721311,0.216911764705882,0.477,0.0188679245283019,0.0151515151515152,0.417,0.254545454545455,0.261261261261261,0.479,0.322,0.176470588235294,0.178861788617886,0.793,0.111111111111111,0.12280701754386,0.125,0.0769230769230769,0.166666666666667,0.0810810810810811,0.210526315789474,0.416666666666667,0.207756232686981,NA,"06-07",NA,"Duke",0.52,0.33920704845815,0,0,0,1
"1278","Damon Stoudamire",0.576923076923077,"MEM",0.726190476190476,0.614457831325301,0.551162790697674,0.229508196721311,0.257352941176471,0.391,0.188679245283019,0.212121212121212,0.337,0.163636363636364,0.189189189189189,0.427,0.306,0.107843137254902,0.105691056910569,0.795,0.0925925925925926,0.149122807017544,0.1375,0.41025641025641,0.266666666666667,0,0.280701754385965,0.25,0.207756232686981,NA,"06-07",NA,"Arizona",0.2,0.180616740088106,0,0,1,0
"1279","Craig Smith",0.192307692307692,"MIN",0.964285714285714,0.0602409638554217,0.423255813953488,0.245901639344262,0.205882352941176,0.531,0,0.00757575757575758,0,0.272727272727273,0.252252252252252,0.538,0.354,0.137254901960784,0.186991869918699,0.624,0.333333333333333,0.289473684210526,0.31875,0.0512820512820513,0.2,0.0540540540540541,0.157894736842105,0.45,0.204986149584488,"ROY-11","06-07",NA,"Boston College",0.56,0.612334801762115,0,1,0,0
"1280","Marc Jackson",0.538461538461538,"NOK",0.654761904761905,0.301204819277108,0.413953488372093,0.229508196721311,0.253676470588235,0.41,0,0,0,0.254545454545455,0.310810810810811,0.411,0.273333333333333,0.156862745098039,0.146341463414634,0.874,0.203703703703704,0.201754385964912,0.2125,0.0854700854700855,0.133333333333333,0.027027027027027,0.210526315789474,0.266666666666667,0.202216066481994,NA,"06-07",NA,"Temple",0.68,0.52863436123348,0,1,0,0
"1281","Chris Duhon",0.230769230769231,"CHI",0.916666666666667,0.36144578313253,0.555813953488372,0.204918032786885,0.227941176470588,0.408,0.207547169811321,0.234848484848485,0.359,0.127272727272727,0.13963963963964,0.458,0.332666666666667,0.0980392156862745,0.105691056910569,0.752,0.0555555555555556,0.166666666666667,0.1375,0.341880341880342,0.3,0.027027027027027,0.228070175438596,0.316666666666667,0.199445983379501,"6MOY-11","06-07",NA,"Duke",0.32,0.229074889867841,0,0,1,0
"1282","Jarvis Hayes",0.269230769230769,"WAS",0.952380952380952,0.204819277108434,0.455813953488372,0.229508196721311,0.246323529411765,0.41,0.150943396226415,0.174242424242424,0.361,0.181818181818182,0.202702702702703,0.435,0.314,0.0882352941176471,0.0813008130081301,0.845,0.0925925925925926,0.184210526315789,0.1625,0.0854700854700855,0.2,0.0540540540540541,0.12280701754386,0.333333333333333,0.199445983379501,NA,"06-07",NA,"Georgia",0.6,0.418502202643172,0,1,0,0
"1283","Kelenna Azubuike",0.192307692307692,"GSW",0.476190476190476,0.108433734939759,0.367441860465116,0.19672131147541,0.198529411764706,0.445,0.150943396226415,0.143939393939394,0.43,0.145454545454545,0.153153153153153,0.454,0.348666666666667,0.147058823529412,0.154471544715447,0.782,0.111111111111111,0.149122807017544,0.14375,0.0598290598290598,0.166666666666667,0.0540540540540541,0.175438596491228,0.2,0.196675900277008,NA,"06-07",NA,"Kentucky",0.48,0.383259911894273,0,0,0,1
"1284","Erick Dampier",0.5,"DAL",0.892857142857143,0.879518072289157,0.574418604651163,0.229508196721311,0.161764705882353,0.626,0,0,NA,0.254545454545455,0.198198198198198,0.626,0.417333333333333,0.156862745098039,0.203252032520325,0.623,0.537037037037037,0.403508771929825,0.4625,0.0512820512820513,0.1,0.297297297297297,0.245614035087719,0.516666666666667,0.196675900277008,NA,"06-07",NA,"Mississippi State",0.72,0.581497797356828,1,0,0,0
"1285","Antonio Daniels",0.5,"WAS",0.94047619047619,0.0963855421686747,0.5,0.180327868852459,0.180147058823529,0.442,0.0377358490566038,0.0606060606060606,0.302,0.172727272727273,0.184684684684685,0.469,0.311333333333333,0.254901960784314,0.252032520325203,0.832,0.037037037037037,0.149122807017544,0.11875,0.307692307692308,0.166666666666667,0.027027027027027,0.157894736842105,0.166666666666667,0.196675900277008,NA,"06-07",NA,"Bowling Green",0.44,0.317180616740088,0,0,0,1
"1286","Marquis Daniels",0.307692307692308,"IND",0.523809523809524,0.0481927710843374,0.402325581395349,0.237704918032787,0.227941176470588,0.459,0.0188679245283019,0.0454545454545455,0.231,0.245454545454545,0.256756756756757,0.482,0.313333333333333,0.117647058823529,0.146341463414634,0.7,0.111111111111111,0.105263157894737,0.1125,0.111111111111111,0.2,0.0540540540540541,0.210526315789474,0.2,0.196675900277008,NA,"06-07",NA,"Auburn",0.52,0.295154185022026,0,0,0,1
"1287","Donyell Marshall",0.576923076923077,"CLE",0.952380952380952,0,0.37906976744186,0.213114754098361,0.224264705882353,0.424,0.226415094339623,0.25,0.351,0.127272727272727,0.121621621621622,0.514,0.346666666666667,0.0686274509803922,0.0813008130081301,0.663,0.203703703703704,0.254385964912281,0.25,0.0512820512820513,0.166666666666667,0.135135135135135,0.140350877192982,0.266666666666667,0.193905817174515,NA,"06-07",NA,"Connecticut",0.64,0.427312775330396,0,1,0,0
"1288","Martell Webster",0.0769230769230769,"POR",0.964285714285714,0.325301204819277,0.488372093023256,0.19672131147541,0.220588235294118,0.396,0.207547169811321,0.227272727272727,0.364,0.118181818181818,0.135135135135135,0.43,0.326,0.107843137254902,0.130081300813008,0.705,0.0925925925925926,0.210526315789474,0.18125,0.0512820512820513,0.133333333333333,0.0540540540540541,0.157894736842105,0.25,0.193905817174515,NA,"06-07",NA,"None",0.56,0.422907488986784,0,1,0,0
"1289","Jason Hart",0.384615384615385,"2TM",0.416666666666667,0.265060240963855,0.534883720930233,0.229508196721311,0.227941176470588,0.446,0.0377358490566038,0.0606060606060606,0.241,0.236363636363636,0.243243243243243,0.477,0.308,0.117647058823529,0.105691056910569,0.894,0.0740740740740741,0.201754385964912,0.16875,0.247863247863248,0.4,0,0.192982456140351,0.383333333333333,0.191135734072022,NA,"06-07",NA,"Syracuse",0.4,0.229074889867841,0,0,1,0
"1290","Brian Cook",0.307692307692308,"LAL",0.761904761904762,0.289156626506024,0.353488372093023,0.229508196721311,0.231617647058824,0.453,0.132075471698113,0.136363636363636,0.4,0.190909090909091,0.202702702702703,0.474,0.34,0.0490196078431373,0.056910569105691,0.723,0.166666666666667,0.210526315789474,0.20625,0.0854700854700855,0.133333333333333,0.108108108108108,0.140350877192982,0.35,0.191135734072022,NA,"06-07",NA,"Illinois",0.64,0.550660792951542,0,1,0,0
"1291","Paul Millsap",0.115384615384615,"UTA",0.964285714285714,0.0120481927710843,0.406976744186047,0.204918032786885,0.180147058823529,0.525,0,0,0.333,0.227272727272727,0.216216216216216,0.527,0.350666666666667,0.166666666666667,0.203252032520325,0.673,0.407407407407407,0.254385964912281,0.325,0.0683760683760684,0.266666666666667,0.243243243243243,0.192982456140351,0.483333333333333,0.188365650969529,"ROY-6","06-07",NA,"Louisiana Tech",0.6,0.550660792951542,0,1,0,0
"1292","Marcus Williams",0.115384615384615,"NJN",0.928571428571429,0.0240963855421687,0.374418604651163,0.213114754098361,0.246323529411765,0.395,0.113207547169811,0.159090909090909,0.282,0.190909090909091,0.207207207207207,0.446,0.292666666666667,0.0882352941176471,0.0894308943089431,0.847,0.0740740740740741,0.149122807017544,0.13125,0.282051282051282,0.133333333333333,0,0.31578947368421,0.2,0.188365650969529,NA,"06-07",NA,"Connecticut",0.4,0.317180616740088,0,0,1,0
"1293","Trenton Hassell",0.346153846153846,"MIN",0.892857142857143,0.819277108433735,0.669767441860465,0.237704918032787,0.213235294117647,0.49,0.0188679245283019,0.0227272727272727,0.24,0.254545454545455,0.247747747747748,0.505,0.331333333333333,0.0882352941176471,0.0975609756097561,0.783,0.203703703703704,0.184210526315789,0.2,0.230769230769231,0.1,0.0810810810810811,0.192982456140351,0.316666666666667,0.185595567867036,NA,"06-07",NA,"Austin Peay",0.48,0.440528634361233,0,0,0,1
"1294","Rodney Carney",0.153846153846154,"PHI",0.785714285714286,0.421686746987952,0.393023255813953,0.221311475409836,0.216911764705882,0.464,0.0754716981132076,0.0833333333333333,0.347,0.209090909090909,0.216216216216216,0.491,0.330666666666667,0.0784313725490196,0.105691056910569,0.609,0.111111111111111,0.114035087719298,0.11875,0.0341880341880342,0.2,0.0810810810810811,0.105263157894737,0.3,0.182825484764543,NA,"06-07",NA,"Memphis",0.56,0.317180616740088,0,1,0,0
"1295","Brendan Haywood",0.346153846153846,"WAS",0.904761904761905,0.590361445783133,0.513953488372093,0.213114754098361,0.169117647058824,0.558,0,0,NA,0.236363636363636,0.207207207207207,0.558,0.372,0.147058823529412,0.219512195121951,0.548,0.462962962962963,0.324561403508772,0.3875,0.0512820512820513,0.133333333333333,0.297297297297297,0.210526315789474,0.45,0.182825484764543,NA,"06-07",NA,"North Carolina",0.76,0.572687224669604,1,0,0,0
"1296","Damon Jones",0.461538461538462,"CLE",0.702380952380952,0,0.444186046511628,0.188524590163934,0.216911764705882,0.386,0.283018867924528,0.295454545454545,0.385,0.0727272727272727,0.0945945945945946,0.387,0.340666666666667,0.0490196078431373,0.056910569105691,0.682,0.037037037037037,0.087719298245614,0.06875,0.136752136752137,0.1,0,0.105263157894737,0.15,0.182825484764543,NA,"06-07",NA,"Houston",0.4,0.251101321585903,0,0,1,0
"1297","Fred Jones",0.346153846153846,"2TM",0.738095238095238,0.144578313253012,0.474418604651163,0.180327868852459,0.209558823529412,0.385,0.113207547169811,0.151515151515152,0.305,0.145454545454545,0.166666666666667,0.429,0.292666666666667,0.147058823529412,0.146341463414634,0.833,0.0740740740740741,0.131578947368421,0.1125,0.145299145299145,0.266666666666667,0.0810810810810811,0.192982456140351,0.316666666666667,0.18005540166205,NA,"06-07",NA,"Oregon",0.36,0.383259911894273,0,0,0,1
"1298","Jamaal Magloire",0.384615384615385,"POR",0.952380952380952,0.27710843373494,0.476744186046512,0.204918032786885,0.180147058823529,0.504,0,0,NA,0.227272727272727,0.220720720720721,0.504,0.336,0.156862745098039,0.24390243902439,0.541,0.351851851851852,0.368421052631579,0.38125,0.0341880341880342,0.1,0.216216216216216,0.280701754385965,0.466666666666667,0.18005540166205,NA,"06-07",NA,"Kentucky",0.72,0.581497797356828,1,0,0,0
"1299","Steve Blake",0.307692307692308,"2TM",0.964285714285714,0.506024096385542,0.618604651162791,0.204918032786885,0.227941176470588,0.411,0.150943396226415,0.189393939393939,0.322,0.154545454545455,0.166666666666667,0.472,0.317333333333333,0.0490196078431373,0.0650406504065041,0.672,0.0555555555555556,0.157894736842105,0.13125,0.427350427350427,0.233333333333333,0.027027027027027,0.280701754385965,0.25,0.177285318559557,NA,"06-07",NA,"Maryland",0.4,0.171806167400881,0,0,1,0
"1300","Devean George",0.423076923076923,"DAL",0.702380952380952,0.204819277108434,0.486046511627907,0.19672131147541,0.227941176470588,0.395,0.169811320754717,0.189393939393939,0.353,0.145454545454545,0.166666666666667,0.423,0.310666666666667,0.0588235294117647,0.0650406504065041,0.75,0.185185185185185,0.228070175438596,0.225,0.0512820512820513,0.266666666666667,0.108108108108108,0.157894736842105,0.4,0.177285318559557,NA,"06-07",NA,"Augsburg",0.6,0.449339207048458,0,1,0,0
"1301","Joey Graham",0.230769230769231,"TOR",0.928571428571429,0.253012048192771,0.376744186046512,0.19672131147541,0.180147058823529,0.495,0.0188679245283019,0.0303030303030303,0.29,0.209090909090909,0.202702702702703,0.513,0.337333333333333,0.137254901960784,0.138211382113821,0.84,0.12962962962963,0.210526315789474,0.19375,0.0512820512820513,0.133333333333333,0.027027027027027,0.105263157894737,0.333333333333333,0.177285318559557,NA,"06-07",NA,"Oklahoma State",0.56,0.405286343612335,0,1,0,0
"1302","Steven Hunter",0.269230769230769,"PHI",0.821428571428571,0.493975903614458,0.52093023255814,0.221311475409836,0.172794117647059,0.577,0,0,NA,0.245454545454545,0.211711711711712,0.577,0.384666666666667,0.107843137254902,0.178861788617886,0.49,0.296296296296296,0.280701754385965,0.3,0.0341880341880342,0.0666666666666667,0.297297297297297,0.157894736842105,0.333333333333333,0.177285318559557,NA,"06-07",NA,"DePaul",0.76,0.47136563876652,0,1,0,0
"1303","James Jones",0.307692307692308,"PHO",0.892857142857143,0.0843373493975904,0.409302325581395,0.172131147540984,0.213235294117647,0.368,0.226415094339623,0.234848484848485,0.378,0.0818181818181818,0.121621621621622,0.356,0.313333333333333,0.0882352941176471,0.0894308943089431,0.877,0.0740740740740741,0.166666666666667,0.14375,0.0512820512820513,0.133333333333333,0.162162162162162,0.0701754385964912,0.25,0.177285318559557,NA,"06-07",NA,"Miami",0.6,0.383259911894273,0,1,0,0
"1304","Rajon Rondo",0.0769230769230769,"BOS",0.916666666666667,0.301204819277108,0.534883720930233,0.19672131147541,0.213235294117647,0.418,0.0188679245283019,0.0303030303030303,0.207,0.209090909090909,0.243243243243243,0.432,0.282666666666667,0.147058823529412,0.195121951219512,0.647,0.166666666666667,0.245614035087719,0.23125,0.324786324786325,0.533333333333333,0.027027027027027,0.31578947368421,0.383333333333333,0.177285318559557,"ROY-12","06-07",NA,"Kentucky",0.32,0.167400881057269,0,0,1,0
"1305","Ben Wallace",0.538461538461538,"CHI",0.904761904761905,0.927710843373494,0.802325581395349,0.204918032786885,0.202205882352941,0.453,0,0.00757575757575758,0.2,0.227272727272727,0.243243243243243,0.456,0.302666666666667,0.137254901960784,0.284552845528455,0.408,0.722222222222222,0.587719298245614,0.66875,0.205128205128205,0.466666666666667,0.54054054054054,0.228070175438596,0.333333333333333,0.177285318559557,"DPOY-6","06-07",NA,"Virginia Union",0.64,0.47136563876652,1,0,0,0
"1306","Ike Diogu",0.192307692307692,"2TM",0.69047619047619,0.0240963855421687,0.288372093023256,0.180327868852459,0.165441176470588,0.477,0,0,NA,0.2,0.202702702702703,0.477,0.318,0.186274509803922,0.195121951219512,0.8,0.240740740740741,0.192982456140351,0.2125,0.0341880341880342,0.0333333333333333,0.108108108108108,0.192982456140351,0.35,0.171745152354571,NA,"06-07",NA,"Arizona State",0.6,0.537444933920705,0,1,0,0
"1307","Bruce Bowen",0.653846153846154,"SAS",0.964285714285714,0.987951807228916,0.686046511627907,0.188524590163934,0.209558823529412,0.405,0.207547169811321,0.212121212121212,0.384,0.109090909090909,0.130630630630631,0.426,0.333333333333333,0.0490196078431373,0.0731707317073171,0.589,0.0555555555555556,0.210526315789474,0.16875,0.11965811965812,0.266666666666667,0.0810810810810811,0.140350877192982,0.35,0.171745152354571,"DPOY-2","06-07",NA,"California State-Fullerton",0.56,0.295154185022026,0,1,0,0
"1308","Johan Petro",0.115384615384615,"SEA",0.952380952380952,0.156626506024096,0.42093023255814,0.229508196721311,0.198529411764706,0.516,0,0,NA,0.254545454545455,0.243243243243243,0.516,0.344,0.0588235294117647,0.0813008130081301,0.649,0.203703703703704,0.263157894736842,0.25625,0.0512820512820513,0.166666666666667,0.162162162162162,0.175438596491228,0.483333333333333,0.171745152354571,NA,"06-07",NA,"None",0.76,0.502202643171806,1,0,0,0
"1309","Allan Ray",0.153846153846154,"BOS",0.547619047619048,0.0602409638554217,0.33953488372093,0.172131147540984,0.202205882352941,0.386,0.188679245283019,0.189393939393939,0.414,0.1,0.135135135135135,0.364,0.319333333333333,0.0882352941176471,0.0975609756097561,0.764,0.0740740740740741,0.0964912280701754,0.09375,0.0769230769230769,0.133333333333333,0.027027027027027,0.157894736842105,0.3,0.171745152354571,NA,"06-07",NA,"Villanova",0.36,0.251101321585903,0,0,0,1
"1310","Tony Battie",0.461538461538462,"ORL",0.773809523809524,0.795180722891566,0.544186046511628,0.221311475409836,0.202205882352941,0.489,0,0,0,0.245454545454545,0.243243243243243,0.49,0.326,0.0784313725490196,0.0975609756097561,0.675,0.259259259259259,0.333333333333333,0.325,0.0427350427350427,0.133333333333333,0.135135135135135,0.157894736842105,0.466666666666667,0.168975069252078,NA,"06-07",NA,"Texas Tech",0.72,0.47136563876652,0,1,0,0
"1311","P.J. Brown",0.730769230769231,"CHI",0.845238095238095,0.590361445783133,0.458139534883721,0.19672131147541,0.213235294117647,0.407,0,0,0,0.218181818181818,0.261261261261261,0.409,0.271333333333333,0.127450980392157,0.138211382113821,0.787,0.333333333333333,0.263157894736842,0.3,0.0598290598290598,0.1,0.189189189189189,0.210526315789474,0.433333333333333,0.168975069252078,NA,"06-07",NA,"Louisiana Tech",0.72,0.466960352422908,0,1,0,0
"1312","Sebastian Telfair",0.115384615384615,"BOS",0.916666666666667,0.36144578313253,0.458139534883721,0.188524590163934,0.224264705882353,0.371,0.0943396226415094,0.121212121212121,0.289,0.163636363636364,0.198198198198198,0.402,0.273333333333333,0.117647058823529,0.113821138211382,0.818,0.037037037037037,0.105263157894737,0.0875,0.239316239316239,0.2,0.027027027027027,0.228070175438596,0.35,0.168975069252078,NA,"06-07",NA,"None",0.28,0.118942731277533,0,0,1,0
"1313","Etan Thomas",0.384615384615385,"WAS",0.761904761904762,0.385542168674699,0.434883720930233,0.19672131147541,0.158088235294118,0.574,0,0,NA,0.218181818181818,0.193693693693694,0.574,0.382666666666667,0.117647058823529,0.170731707317073,0.558,0.388888888888889,0.324561403508772,0.3625,0.0341880341880342,0.1,0.378378378378378,0.192982456140351,0.416666666666667,0.168975069252078,NA,"06-07",NA,"Syracuse",0.68,0.559471365638767,1,0,0,0
"1314","JJ Redick",0.153846153846154,"ORL",0.488095238095238,0,0.332558139534884,0.155737704918033,0.169117647058824,0.41,0.169811320754717,0.174242424242424,0.388,0.0909090909090909,0.103603603603604,0.433,0.338666666666667,0.127450980392157,0.113821138211382,0.9,0.037037037037037,0.087719298245614,0.075,0.0769230769230769,0.1,0,0.087719298245614,0.2,0.166204986149584,NA,"06-07",NA,"Duke",0.44,0.251101321585903,0,0,1,0
"1315","Dorell Wright",0.115384615384615,"MIA",0.773809523809524,0.228915662650602,0.444186046511628,0.204918032786885,0.202205882352941,0.445,0.0188679245283019,0.0378787878787879,0.147,0.218181818181818,0.225225225225225,0.476,0.301333333333333,0.0980392156862745,0.105691056910569,0.744,0.111111111111111,0.307017543859649,0.25625,0.11965811965812,0.2,0.189189189189189,0.175438596491228,0.283333333333333,0.166204986149584,NA,"06-07",NA,"None",0.6,0.317180616740088,0,1,0,0
"1316","Troy Hudson",0.461538461538462,"MIN",0.392857142857143,0.072289156626506,0.367441860465116,0.180327868852459,0.209558823529412,0.379,0.150943396226415,0.181818181818182,0.35,0.127272727272727,0.153153153153153,0.4,0.300666666666667,0.0784313725490196,0.0731707317073171,0.813,0.037037037037037,0.105263157894737,0.0875,0.17948717948718,0.133333333333333,0.027027027027027,0.210526315789474,0.116666666666667,0.163434903047091,NA,"06-07",NA,"Southern Illinois",0.32,0.198237885462555,0,0,1,0
"1317","Amir Johnson",0.0384615384615385,"DET",0.0833333333333333,0,0.348837209302326,0.188524590163934,0.150735294117647,0.545,0,0.0303030303030303,0,0.209090909090909,0.171171171171171,0.6,0.363333333333333,0.137254901960784,0.146341463414634,0.786,0.351851851851852,0.245614035087719,0.2875,0.0341880341880342,0.2,0.432432432432432,0.192982456140351,0.4,0.163434903047091,NA,"06-07",NA,"None",0.64,0.33920704845815,0,1,0,0
"1318","Alan Anderson",0.230769230769231,"CHA",0.19047619047619,0,0.33953488372093,0.180327868852459,0.176470588235294,0.457,0.0566037735849057,0.0909090909090909,0.25,0.172727272727273,0.162162162162162,0.525,0.325333333333333,0.107843137254902,0.113821138211382,0.826,0.111111111111111,0.105263157894737,0.11875,0.102564102564103,0.133333333333333,0,0.228070175438596,0.316666666666667,0.160664819944598,NA,"06-07",NA,"Michigan State",0.52,0.383259911894273,0,0,0,1
"1319","Darrell Armstrong",0.769230769230769,"IND",0.952380952380952,0.0481927710843374,0.353488372093023,0.155737704918033,0.172794117647059,0.414,0.169811320754717,0.196969696969697,0.336,0.0909090909090909,0.0900900900900901,0.515,0.339333333333333,0.0882352941176471,0.0894308943089431,0.785,0.0740740740740741,0.105263157894737,0.10625,0.205128205128205,0.3,0.027027027027027,0.157894736842105,0.216666666666667,0.155124653739612,NA,"06-07",NA,"Fayetteville State",0.32,0.20704845814978,0,0,1,0
"1320","Chuck Hayes",0.192307692307692,"HOU",0.916666666666667,0.518072289156627,0.5,0.204918032786885,0.158088235294118,0.573,0,0,NA,0.227272727272727,0.193693693693694,0.573,0.382,0.0686274509803922,0.0894308943089431,0.618,0.481481481481481,0.359649122807017,0.41875,0.0512820512820513,0.3,0.0540540540540541,0.140350877192982,0.6,0.155124653739612,NA,"06-07",NA,"Kentucky",0.52,0.462555066079295,0,1,0,0
"1321","Kyle Lowry",0.0769230769230769,"MEM",0.107142857142857,0,0.395348837209302,0.114754098360656,0.139705882352941,0.368,0.0566037735849057,0.0606060606060606,0.375,0.1,0.135135135135135,0.367,0.272,0.245098039215686,0.227642276422764,0.893,0.222222222222222,0.166666666666667,0.19375,0.273504273504274,0.466666666666667,0.027027027027027,0.210526315789474,0.333333333333333,0.155124653739612,NA,"06-07",NA,"Villanova",0.28,0.185022026431718,0,0,1,0
"1322","Nazr Mohammed",0.423076923076923,"DET",0.595238095238095,0.397590361445783,0.341860465116279,0.188524590163934,0.161764705882353,0.532,0,0,NA,0.209090909090909,0.198198198198198,0.532,0.354666666666667,0.0980392156862745,0.130081300813008,0.61,0.314814814814815,0.236842105263158,0.28125,0.0170940170940171,0.166666666666667,0.216216216216216,0.140350877192982,0.433333333333333,0.155124653739612,NA,"06-07",NA,"Kentucky",0.68,0.515418502202643,1,0,0,0
"1323","Anthony Roberson",0.192307692307692,"GSW",0.226190476190476,0.0120481927710843,0.253488372093023,0.180327868852459,0.191176470588235,0.423,0.207547169811321,0.212121212121212,0.382,0.109090909090909,0.112612612612613,0.469,0.349333333333333,0.00980392156862745,0.016260162601626,0.667,0.0185185185185185,0.087719298245614,0.06875,0.0427350427350427,0.2,0,0.12280701754386,0.233333333333333,0.155124653739612,NA,"06-07",NA,"Florida",0.36,0.242290748898678,0,0,1,0
"1324","Shelden Williams",0.192307692307692,"ATL",0.952380952380952,0.373493975903614,0.423255813953488,0.163934426229508,0.165441176470588,0.455,0,0,0.5,0.181818181818182,0.202702702702703,0.454,0.305333333333333,0.137254901960784,0.146341463414634,0.764,0.296296296296296,0.333333333333333,0.3375,0.0427350427350427,0.2,0.135135135135135,0.210526315789474,0.416666666666667,0.152354570637119,NA,"06-07",NA,"Duke",0.64,0.515418502202643,0,1,0,0
"1325","Anthony Johnson",0.538461538461538,"2TM",0.785714285714286,0.204819277108434,0.43953488372093,0.172131147540984,0.1875,0.414,0.0754716981132076,0.0833333333333333,0.342,0.154545454545455,0.18018018018018,0.433,0.3,0.0686274509803922,0.0731707317073171,0.754,0.0555555555555556,0.105263157894737,0.09375,0.256410256410256,0.166666666666667,0,0.192982456140351,0.3,0.146814404432133,NA,"06-07",NA,"College of Charleston",0.4,0.273127753303965,0,0,1,0
"1326","Speedy Claxton",0.384615384615385,"ATL",0.488095238095238,0.373493975903614,0.572093023255814,0.180327868852459,0.242647058823529,0.327,0.0188679245283019,0.053030303030303,0.214,0.181818181818182,0.27027027027027,0.34,0.225333333333333,0.0784313725490196,0.113821138211382,0.55,0.0555555555555556,0.140350877192982,0.11875,0.376068376068376,0.566666666666667,0.027027027027027,0.31578947368421,0.516666666666667,0.146814404432133,NA,"06-07",NA,"Hofstra",0.24,0.162995594713656,0,0,1,0
