Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Janell Burse,SEA,C,29,514,29,0,514,51,119,0.429,0,0,,51,119,0.429,39,67,0.582,51,96,19,23,36,41,84,141
Tasha Butts,MIN,F,30,423,30,0,423,24,80,0.3,10,37,0.27,14,43,0.326,18,25,0.72,21,62,25,13,7,23,37,76
Edna Campbell,SAC,G,22,332,22,22,332,29,76,0.382,16,39,0.41,13,37,0.351,0,2,0,3,19,16,5,2,15,24,74
Dominique Canty,HOU,G,32,770,32,12,770,63,150,0.42,0,2,0,63,148,0.426,51,72,0.708,40,84,64,32,1,45,61,177
Amisha Carter,DET,F,2,13,2,0,13,0,0,,0,0,,0,0,,1,2,0.5,0,4,0,2,0,3,5,1
Swin Cash*,DET,F,32,1105,32,32,1105,180,384,0.469,8,23,0.348,172,361,0.476,158,219,0.721,78,208,135,44,29,81,84,526
Tamika Catchings*,IND,F,34,1149,34,33,1149,180,468,0.385,56,167,0.335,124,301,0.412,152,178,0.854,79,249,115,67,38,77,90,568
Kaayla Chones,WAS,C,13,115,13,1,115,11,27,0.407,0,0,,11,27,0.407,6,11,0.545,8,17,4,1,4,11,13,28
Kayte Christensen,PHO,F,32,407,32,1,407,19,49,0.388,0,0,,19,49,0.388,12,19,0.632,27,69,23,21,7,26,89,50
Shameka Christon,NYL,G,33,560,33,4,560,67,189,0.354,24,82,0.293,43,107,0.402,33,51,0.647,19,68,23,9,9,32,71,191
Monique Coker,LAS,F-C,3,14,3,0,14,1,1,1,1,1,1,0,0,,0,0,,1,1,3,0,1,3,2,3
Stacey Dales,WAS,F,31,782,31,26,782,87,228,0.382,40,119,0.336,47,109,0.431,40,55,0.727,17,64,78,20,3,37,61,254
Helen Darling,MIN,G,33,707,33,22,707,43,130,0.331,12,55,0.218,31,75,0.413,42,63,0.667,11,67,115,30,4,74,83,140
Anna DeForge,PHO,G,34,1152,34,34,1152,165,396,0.417,70,181,0.387,95,215,0.442,88,102,0.863,23,123,107,51,8,68,51,488
Jennifer Derevjanik,CON,G,23,140,23,0,140,7,26,0.269,3,12,0.25,4,14,0.286,2,2,1,1,9,14,8,0,10,20,19
Tai Dillard,SAS,G,23,205,23,0,205,16,54,0.296,5,18,0.278,11,36,0.306,0,1,0,2,14,19,4,1,14,18,37
Tamecka Dixon,LAS,G,32,913,32,21,913,119,269,0.442,5,11,0.455,114,258,0.442,68,87,0.782,32,110,112,36,1,71,86,311
Bethany Donaphin,NYL,F-C,26,479,26,16,479,49,106,0.462,0,0,,49,106,0.462,33,61,0.541,30,71,16,11,8,21,60,131
Katie Douglas,CON,G-F,34,1120,34,34,1120,125,321,0.389,53,153,0.346,72,168,0.429,61,77,0.792,33,132,90,50,13,52,73,364
Margo Dydek,SAS,C,34,682,34,24,682,90,208,0.433,1,2,0.5,89,206,0.432,44,58,0.759,30,168,60,20,48,64,70,225
Simone Edwards,SEA,C,23,257,23,3,257,20,55,0.364,0,0,,20,55,0.364,8,19,0.421,25,56,5,8,3,13,25,48
Teresa Edwards*,MIN,G-F,34,697,34,34,697,74,200,0.37,25,85,0.294,49,115,0.426,21,30,0.7,29,90,79,47,8,93,37,194
Barbara Farris,DET,F-C,26,422,26,0,422,41,80,0.513,0,0,,41,80,0.513,36,54,0.667,28,61,7,8,2,26,46,118
Allison Feaster,CHA,F,33,1052,33,32,1052,132,332,0.398,45,143,0.315,87,189,0.46,79,91,0.868,22,84,60,27,6,68,61,388
Marie Ferdinand-Harris,SAS,G,17,509,17,17,509,67,162,0.414,10,27,0.37,57,135,0.422,55,64,0.859,18,54,29,32,2,35,34,199
Cheryl Ford,DET,F,31,912,31,31,912,118,287,0.411,0,0,,118,287,0.411,93,158,0.589,104,297,34,41,25,54,118,329
Trina Frierson,SEA,F,5,22,5,0,22,2,9,0.222,0,1,0,2,8,0.25,3,3,1,3,5,0,0,0,1,7,7
Candace Futrell,CON,G,20,144,20,0,144,11,38,0.289,7,17,0.412,4,21,0.19,13,16,0.813,7,19,10,5,1,7,20,42
Adrienne Goodson,SAS,F,34,1068,34,34,1068,142,317,0.448,4,16,0.25,138,301,0.458,84,102,0.824,89,235,60,28,2,67,77,372
Shaunzinski Gortman,WAS,G,4,24,4,0,24,0,0,,0,0,,0,0,,0,0,,0,4,2,0,1,2,0,0
Michelle Greco,SEA,G,13,73,13,0,73,10,18,0.556,0,2,0,10,16,0.625,9,13,0.692,3,10,8,3,0,8,6,29
Yolanda Griffith*,SAC,C-F,34,1031,34,34,1031,177,341,0.519,0,1,0,177,340,0.521,140,186,0.753,122,246,42,75,41,59,99,494
Lady Grooms,SAC,F,28,235,28,0,235,19,66,0.288,0,0,,19,66,0.288,11,12,0.917,10,18,11,7,2,2,14,49
Gordana Grubin,HOU,G,5,24,5,0,24,0,3,0,0,0,,0,3,0,2,2,1,0,1,0,0,0,3,2,2
Becky Hammon*,NYL,G,34,1130,34,34,1130,153,354,0.432,57,170,0.335,96,184,0.522,97,116,0.836,17,118,150,58,2,118,73,460
Vanessa Hayden,MIN,C,29,350,29,1,350,66,159,0.415,0,0,,66,159,0.415,21,38,0.553,23,84,7,7,29,34,65,153
Jessie Hicks,SAS,C-F,27,371,27,10,371,52,111,0.468,0,0,,52,111,0.468,23,38,0.605,23,57,18,17,13,34,57,127
Doneeka Lewis,LAS,G,24,245,24,3,245,16,52,0.308,4,17,0.235,12,35,0.343,7,10,0.7,3,22,16,10,2,17,9,43
Ebony Hoffman,IND,F,30,334,30,13,334,26,83,0.313,5,17,0.294,21,66,0.318,3,4,0.75,34,87,21,15,5,27,51,60
Chamique Holdsclaw,WAS,F,23,801,23,22,801,162,403,0.402,7,17,0.412,155,386,0.402,106,132,0.803,51,191,56,39,18,57,67,437
Kedra Holland-Corn,HOU,G,27,703,27,21,703,59,159,0.371,31,97,0.32,28,62,0.452,28,41,0.683,19,66,53,40,3,46,51,177
Niele Ivey,IND,G,15,179,15,1,179,11,37,0.297,8,24,0.333,3,13,0.231,4,6,0.667,2,10,18,4,3,6,20,34
Deanna Jackson,IND,F,34,804,34,32,804,92,251,0.367,0,12,0,92,239,0.385,52,73,0.712,57,113,53,29,6,52,82,236
Lauren Jackson*,SEA,F-C,31,1070,31,31,1070,220,460,0.478,52,115,0.452,168,345,0.487,142,175,0.811,64,207,51,31,62,67,93,634
Tamicha Jackson,WAS,G,25,405,25,12,405,57,135,0.422,10,25,0.4,47,110,0.427,11,16,0.688,7,37,45,20,1,28,21,135
Amber Jacobs,MIN,G,32,391,32,0,391,31,100,0.31,19,60,0.317,12,40,0.3,20,22,0.909,3,36,47,13,0,45,36,101
LaTonya Johnson,HOU,F,6,36,6,0,36,2,7,0.286,2,6,0.333,0,1,0,0,2,0,0,1,1,2,0,2,3,6
Pollyanna Johns Kimbrough,HOU,C,19,157,19,0,157,3,17,0.176,0,0,,3,17,0.176,16,21,0.762,16,29,1,4,3,8,21,22
Shannon Johnson,SAS,G,31,954,31,30,954,89,234,0.38,27,76,0.355,62,158,0.392,82,107,0.766,14,82,136,48,4,99,69,287
Tiffani Johnson,HOU,C,33,660,33,11,660,59,118,0.5,0,0,,59,118,0.5,24,32,0.75,30,122,27,9,17,31,72,142
Vickie Johnson,NYL,G-F,34,1119,34,34,1119,121,293,0.413,17,60,0.283,104,233,0.446,62,70,0.886,37,121,124,25,4,71,75,321
Asjha Jones,CON,F,34,699,34,1,699,96,239,0.402,2,6,0.333,94,233,0.403,41,48,0.854,51,118,39,20,18,53,82,235
Chandi Jones,DET,G,31,397,31,8,397,37,103,0.359,8,32,0.25,29,71,0.408,25,31,0.806,8,34,45,18,5,40,41,107
Merlakia Jones,DET,G,33,517,33,2,517,76,205,0.371,4,15,0.267,72,190,0.379,24,32,0.75,23,69,21,19,2,26,41,180
Sheila Lambert,HOU,G,34,788,34,25,788,75,177,0.424,7,27,0.259,68,150,0.453,40,51,0.784,19,68,88,26,4,82,46,197
Amanda Lassiter,MIN,F,33,563,33,12,563,47,135,0.348,27,89,0.303,20,46,0.435,6,9,0.667,15,80,37,21,22,40,74,127
Kara Lawson,SAC,G,34,827,34,10,827,103,245,0.42,51,134,0.381,52,111,0.468,37,44,0.841,12,77,68,21,8,53,41,294
Betty Lennox,SEA,G,32,920,32,32,920,139,330,0.421,22,83,0.265,117,247,0.474,58,68,0.853,28,159,79,34,3,77,89,358
Lisa Leslie*,LAS,C,34,1150,34,34,1150,223,451,0.494,6,22,0.273,217,429,0.506,146,205,0.712,60,336,88,50,98,110,130,598
Tynesha Lewis,CHA,G,34,617,34,2,617,91,210,0.433,20,50,0.4,71,160,0.444,44,58,0.759,23,57,44,27,7,44,47,246
Stacey Lovelace,MIN,C,34,388,34,0,388,49,122,0.402,3,17,0.176,46,105,0.438,20,24,0.833,25,66,20,18,9,45,47,121
Mwadi Mabika,LAS,G,31,965,31,31,965,159,383,0.415,38,94,0.404,121,289,0.419,89,108,0.824,39,122,75,36,3,48,88,445
Laura Macchi,LAS,F,25,410,25,15,410,52,106,0.491,7,26,0.269,45,80,0.563,41,55,0.745,23,61,14,21,6,29,56,152
Hamchetou Maiga-Ba,SAC,F,34,480,34,0,480,62,132,0.47,0,0,,62,132,0.47,16,29,0.552,35,71,25,29,6,49,63,140
Raffaella Masciadri,LAS,F,17,116,17,0,116,10,25,0.4,4,11,0.364,6,14,0.429,4,10,0.4,1,5,8,1,0,5,23,28
Kelly Mazzante,CHA,G,34,339,34,0,339,31,92,0.337,13,52,0.25,18,40,0.45,4,6,0.667,9,33,9,7,2,20,22,79
Stephanie White,IND,G-F,22,450,22,12,450,27,72,0.375,13,39,0.333,14,33,0.424,24,34,0.706,8,28,52,24,5,30,30,91
Nikki McCray,PHO,G,27,371,27,9,371,30,67,0.448,5,11,0.455,25,56,0.446,4,7,0.571,10,29,13,7,0,18,35,69
Teana Miller,CHA,C,9,77,9,0,77,14,27,0.519,0,0,,14,27,0.519,7,14,0.5,9,18,0,2,6,5,21,35
Taj McWilliams-Franklin,CON,F-C,34,1133,34,34,1133,168,352,0.477,0,12,0,168,340,0.494,77,128,0.602,83,244,63,48,45,73,96,413
Chasity Melvin,WAS,C-F,34,825,34,16,825,104,256,0.406,0,0,,104,256,0.406,85,111,0.766,63,131,37,15,18,52,89,293
Giuliana Mendiola,SAC,G,6,39,6,0,39,4,8,0.5,2,5,0.4,2,3,0.667,0,0,,2,5,3,0,0,3,2,10
Coco Miller,WAS,G,33,637,33,8,637,72,167,0.431,5,19,0.263,67,148,0.453,11,14,0.786,35,63,43,18,3,27,60,160
Kelly Miller,IND,G,34,1096,34,34,1096,126,326,0.387,46,112,0.411,80,214,0.374,50,57,0.877,28,108,106,37,5,74,81,348
DeLisha Milton-Jones,LAS,F,19,604,19,19,604,65,161,0.404,11,37,0.297,54,124,0.435,45,62,0.726,35,90,31,23,10,48,63,186
Tamara Moore,PHO,G,32,387,32,0,387,27,61,0.443,3,10,0.3,24,51,0.471,25,29,0.862,7,28,53,26,9,34,46,82
Astou Ndiaye-Diatta,IND,F,10,74,10,0,74,5,19,0.263,0,0,,5,19,0.263,2,4,0.5,2,11,4,1,3,8,7,12
Deanna Nolan,DET,G-F,34,1138,34,34,1138,166,435,0.382,33,114,0.289,133,321,0.414,99,124,0.798,29,134,112,66,12,90,75,464
Nicole Ohlde,MIN,F-C,34,1018,34,34,1018,136,308,0.442,0,2,0,136,306,0.444,125,177,0.706,83,194,60,16,45,74,103,397
Murriel Page,WAS,F,33,809,33,19,809,81,175,0.463,0,3,0,81,172,0.471,22,40,0.55,40,140,36,25,16,30,85,184
Wendy Palmer,CON,F,33,786,33,33,786,108,253,0.427,13,41,0.317,95,212,0.448,68,85,0.8,47,182,30,23,5,40,77,297
Ticha Penicheiro,SAC,G,33,970,33,32,970,63,178,0.354,23,68,0.338,40,110,0.364,50,70,0.714,14,102,163,64,2,72,64,199
Jocelyn Penn,SAS,F,1,3,1,0,3,2,2,1,0,0,,2,2,1,0,0,,0,1,0,0,0,0,0,4
Jia Perkins,CHA,G,4,17,4,0,17,0,5,0,0,0,,0,5,0,3,4,0.75,1,3,1,3,0,1,2,3
Tari Phillips,NYL,F-C,13,311,13,13,311,33,95,0.347,0,0,,33,95,0.347,21,46,0.457,28,70,16,14,10,33,41,87
Plenette Pierson,PHO,F,31,803,31,25,803,112,253,0.443,0,3,0,112,250,0.448,66,109,0.606,46,131,26,26,17,49,102,290
Elaine Powell,DET,G,30,760,30,26,760,52,138,0.377,0,0,,52,138,0.377,29,50,0.58,31,84,134,36,8,61,67,133
Nicole Powell,CHA,F,31,384,31,0,384,50,121,0.413,24,58,0.414,26,63,0.413,8,10,0.8,10,71,16,15,4,22,37,132
Felicia Ragland,HOU,G,34,517,34,10,517,44,120,0.367,19,49,0.388,25,71,0.352,11,13,0.846,19,67,38,25,3,32,48,118
Semeka Randall,SAS,G,29,462,29,8,462,53,143,0.371,0,5,0,53,138,0.384,30,48,0.625,26,60,20,22,4,28,41,136
Kristen Rasmussen,IND,F,33,692,33,4,692,56,135,0.415,10,27,0.37,46,108,0.426,30,38,0.789,41,113,47,21,14,35,51,152
Ruth Riley,DET,C,34,1037,34,34,1037,153,343,0.446,1,2,0.5,152,341,0.446,71,87,0.816,68,199,50,31,53,82,121,378
Ashley Robinson,PHO,C,19,130,19,0,130,7,14,0.5,0,1,0,7,13,0.538,3,7,0.429,4,13,2,8,10,4,22,17
Crystal Robinson,NYL,F,28,890,28,27,890,122,279,0.437,55,144,0.382,67,135,0.496,40,43,0.93,19,83,58,24,8,33,77,339
Nykesha Sales,CON,F-G,34,1096,34,34,1096,210,486,0.432,41,129,0.318,169,357,0.473,56,77,0.727,33,135,97,75,8,76,98,517
Sheri Sam,SEA,G-F,34,1018,34,32,1018,117,284,0.412,11,42,0.262,106,242,0.438,65,76,0.855,42,139,82,53,6,63,108,310
Isabel Sanchez,DET,G,10,62,10,0,62,6,14,0.429,2,5,0.4,4,9,0.444,8,11,0.727,3,5,3,2,0,11,6,22
Nakia Sanford,WAS,C-F,31,653,31,29,653,63,126,0.5,0,0,,63,126,0.5,43,75,0.573,53,154,18,18,16,37,99,169
Kelly Schumacher,IND,C,32,601,32,7,601,92,196,0.469,5,13,0.385,87,183,0.475,35,45,0.778,36,104,25,10,31,52,67,224
Olympia Scott,CHA,C,34,398,34,0,398,27,67,0.403,0,1,0,27,66,0.409,19,32,0.594,28,65,10,9,13,36,78,73
K.B. Sharp,NYL,G,30,240,30,0,240,9,37,0.243,0,12,0,9,25,0.36,11,12,0.917,5,21,33,6,1,20,7,29
Gwen Slaughter,MIN,F,3,7,3,0,7,0,1,0,0,0,,0,1,0,2,2,1,0,1,0,0,1,0,0,2
Aiysha Smith,WAS,F,29,403,29,3,403,42,103,0.408,9,16,0.563,33,87,0.379,22,34,0.647,26,69,15,17,12,21,38,115
Charlotte Smith,CHA,F,34,977,34,34,977,99,206,0.481,29,58,0.5,70,148,0.473,53,73,0.726,50,139,40,18,13,55,109,280
Katie Smith*,MIN,G,23,800,23,23,800,137,318,0.431,60,139,0.432,77,179,0.43,98,109,0.899,17,84,52,23,6,51,63,432
Tangela Smith,SAC,C,34,908,34,33,908,165,401,0.411,5,29,0.172,160,372,0.43,45,56,0.804,46,138,50,38,25,53,86,380
Michelle Snow,HOU,C,31,893,31,31,893,104,229,0.454,0,0,,104,229,0.454,68,113,0.602,62,239,31,28,35,71,89,276
Dawn Staley*,CHA,G,34,1143,34,34,1143,106,246,0.431,24,59,0.407,82,187,0.439,66,87,0.759,12,58,171,43,2,74,83,302
Kate Starbird,IND,F-G,12,117,12,0,117,6,23,0.261,3,10,0.3,3,13,0.231,5,6,0.833,6,9,11,6,0,9,7,20
Stacy Stephens,DET,C,7,36,7,1,36,2,6,0.333,0,0,,2,6,0.333,0,2,0,2,9,3,0,0,2,7,4
Mandisa Stevenson,SAS,F-C,29,259,29,0,259,15,45,0.333,1,1,1,14,44,0.318,7,8,0.875,11,35,5,6,4,11,32,38
Andrea Stinson,CHA,G,34,777,34,34,777,79,191,0.414,11,37,0.297,68,154,0.442,34,44,0.773,25,119,49,27,7,41,60,203
Tammy Sutton-Brown,CHA,C,34,970,34,34,970,106,224,0.473,0,0,,106,224,0.473,113,162,0.698,63,211,15,31,71,71,111,325
Sheryl Swoopes*,HOU,F-G,31,1070,31,31,1070,181,429,0.422,20,65,0.308,161,364,0.442,77,90,0.856,38,153,91,47,16,59,56,459
Diana Taurasi,PHO,G,34,1130,34,34,1130,209,503,0.416,62,188,0.33,147,315,0.467,98,129,0.76,28,149,132,43,25,90,117,578
Lindsay Taylor,PHO,C,5,26,5,0,26,1,5,0.2,1,3,0.333,0,2,0,0,0,,0,3,2,1,1,1,7,3
Penny Taylor,PHO,F,33,1076,33,33,1076,150,310,0.484,41,96,0.427,109,214,0.509,93,108,0.861,51,160,82,52,14,81,108,434
Nikki Teasley,LAS,G,34,1105,34,34,1105,108,278,0.388,68,165,0.412,40,113,0.354,52,68,0.765,29,116,207,42,7,103,89,336
Christi Thomas,LAS,F-C,31,547,31,8,547,66,143,0.462,5,11,0.455,61,132,0.462,28,41,0.683,43,120,23,18,14,27,80,165
LaToya Thomas,SAS,F,31,964,31,30,964,171,350,0.489,3,8,0.375,168,342,0.491,95,113,0.841,48,138,42,25,11,56,99,440
Stacey Thomas,DET,F,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
Alicia Thompson,SEA,F,23,182,23,2,182,24,54,0.444,3,16,0.188,21,38,0.553,1,2,0.5,8,24,9,6,0,7,9,52
Tina Thompson*,HOU,F,26,943,26,26,943,180,448,0.402,44,108,0.407,136,340,0.4,116,147,0.789,44,157,48,22,23,69,68,520
Erin Thorn,NYL,G,17,156,17,1,156,12,45,0.267,9,31,0.29,3,14,0.214,1,2,0.5,0,8,8,4,1,9,5,34
Iciss Tillis,DET,F-C,31,287,31,1,287,35,74,0.473,6,18,0.333,29,56,0.518,7,12,0.583,13,39,13,9,8,23,23,83
Slobodanka Tuvic,PHO,C,33,691,33,26,691,37,99,0.374,0,1,0,37,98,0.378,17,24,0.708,25,123,32,25,37,41,115,91
Mfon Udoka,LAS,F,3,19,3,0,19,0,2,0,0,0,,0,2,0,1,4,0.25,2,3,0,0,0,1,5,1
Michele Van Gorp,MIN,C,8,66,8,0,66,9,19,0.474,0,1,0,9,18,0.5,4,8,0.5,6,13,1,0,1,7,8,22
Kamila Vodichkova,SEA,F-C,34,873,34,34,873,94,241,0.39,1,2,0.5,93,239,0.389,84,108,0.778,65,168,55,32,12,73,110,273
Ayana Walker,DET,F,18,148,18,1,148,8,28,0.286,0,0,,8,28,0.286,2,6,0.333,10,26,6,1,4,5,13,18
DeMya Walker,SAC,F,34,884,34,34,884,111,267,0.416,0,10,0,111,257,0.432,62,103,0.602,72,143,86,26,13,86,109,284
Ann Wauters,NYL,C,13,271,13,4,271,29,66,0.439,1,3,0.333,28,63,0.444,23,29,0.793,10,40,21,4,8,21,28,82
Teresa Weatherspoon*,LAS,G,34,292,34,0,292,8,25,0.32,1,3,0.333,7,22,0.318,0,0,,6,29,32,12,1,26,27,17
Lindsay Whalen*,CON,G,31,946,31,30,946,83,183,0.454,20,57,0.351,63,126,0.5,89,122,0.73,21,90,148,39,0,94,72,275
DeTrina White,NYL,F,31,420,31,2,420,37,68,0.544,0,0,,37,68,0.544,8,17,0.471,51,118,9,8,10,36,37,82
Tamika Whitmore,LAS,F,34,595,34,5,595,77,173,0.445,7,16,0.438,70,157,0.446,49,72,0.681,38,106,17,12,5,34,73,210
Le'coe Willingham,CON,F,23,175,23,0,175,24,38,0.632,0,1,0,24,37,0.649,20,26,0.769,22,43,7,8,2,12,16,68
Natalie Williams,IND,C,34,956,34,34,956,133,293,0.454,0,4,0,133,289,0.46,83,119,0.697,93,235,62,40,23,65,122,349
Tamika Williams,MIN,F,34,978,34,33,978,102,189,0.54,1,4,0.25,101,185,0.546,49,87,0.563,82,205,38,39,5,66,65,254
Toccara Williams,SAS,G,26,417,26,4,417,16,46,0.348,1,2,0.5,15,44,0.341,22,29,0.759,7,39,43,35,5,31,36,55
Shereka Wright,PHO,F,24,243,24,0,243,13,42,0.31,6,13,0.462,7,29,0.241,25,32,0.781,17,27,8,3,1,15,19,57
Nevriye Yilmaz,SAS,C,7,77,7,0,77,6,24,0.25,1,7,0.143,5,17,0.294,6,6,1,3,10,2,3,1,4,15,19
La'Keshia Frett,TOT,F,26,347,26,2,347,47,98,0.48,0,0,,47,98,0.48,23,37,0.622,17,50,18,10,7,24,29,117
Gwen Jackson,TOT,F,33,426,33,4,426,46,93,0.495,1,6,0.167,45,87,0.517,24,32,0.75,31,81,15,6,4,15,34,117
Jae Kingi-Cross,TOT,G,18,143,18,0,143,6,18,0.333,3,7,0.429,3,11,0.273,8,11,0.727,5,14,13,5,2,9,11,23
Adrian Williams-Strong,TOT,C-F,23,294,23,8,294,42,105,0.4,0,0,,42,105,0.4,13,21,0.619,16,49,13,19,6,27,35,97
La'Keshia Frett,CHA,F,10,71,10,0,71,6,13,0.462,0,0,,6,13,0.462,3,6,0.5,3,10,4,1,2,10,4,15
Gwen Jackson,SAS,F,19,290,19,4,290,23,48,0.479,0,1,0,23,47,0.489,15,21,0.714,20,54,11,3,3,11,23,61
Jae Kingi-Cross,DET,G,5,15,5,0,15,0,0,,0,0,,0,0,,3,4,0.75,0,1,1,0,0,2,1,3
Adrian Williams-Strong,PHO,C-F,11,145,11,8,145,27,60,0.45,0,0,,27,60,0.45,11,14,0.786,10,21,5,11,5,15,16,65
La'Keshia Frett,NYL,F,16,276,16,2,276,41,85,0.482,0,0,,41,85,0.482,20,31,0.645,14,40,14,9,5,14,25,102
Gwen Jackson,PHO,F,14,136,14,0,136,23,45,0.511,1,5,0.2,22,40,0.55,9,11,0.818,11,27,4,3,1,4,11,56
Jae Kingi-Cross,PHO,G,13,128,13,0,128,6,18,0.333,3,7,0.429,3,11,0.273,5,7,0.714,5,13,12,5,2,7,10,20
Adrian Williams-Strong,SAS,C-F,12,149,12,0,149,15,45,0.333,0,0,,15,45,0.333,2,7,0.286,6,28,8,8,1,12,19,32
